Station Name,Entries and exits - Full price tickets, Entries and exits - Reduced price tickets,Entries and exits - Season tickets,1920 Entries and exits,NLC,TLC,Region
Theale,"156,594","152,034","167,638","476,266",3153,THE,South East
Theobalds Grove,"229,366","307,924","93,224","630,514",6949,TEO,East
Thetford,"62,574","169,244","54,882","286,700",7203,TTF,East
Thirsk,"62,872","138,158","20,474","221,504",8191,THI,Yorkshire And The Humber
Thornaby,"134,826","344,248","106,378","585,452",7976,TBY,North East
Thorne North,"60,090","70,706","47,446","178,242",6530,TNN,Yorkshire And The Humber
Thorne South,"35,012","32,848","20,482","88,342",6531,TNS,Yorkshire And The Humber
Thornford,998,"1,746",,"2,744",5849,THO,South West
Thornliebank,"64,656","123,240","91,290","279,186",9812,THB,Scotland
Thornton Abbey,222,486,,708,6210,TNA,Yorkshire And The Humber
Thornton Heath,"679,138","1,085,976","1,333,192","3,098,306",5388,TTH,London
Thorntonhall,"5,344","11,652","7,038","24,034",9825,THT,Scotland
Thorpe Bay,"365,624","221,716","300,914","888,254",7460,TPB,East
Thorpe Culvert,90,50,,140,6267,TPC,East Midlands
Thorpe-le-Soken,"30,120","40,050","65,316","135,486",6857,TLS,East
Three Bridges,"674,194","1,195,368","1,320,786","3,190,348",5491,TBD,South East
Three Oaks,"2,236","4,322","6,114","12,672",5028,TOK,South East
Thurgarton,"2,040",236,"2,062","4,338",6203,THU,East Midlands
Thurnscoe,"25,124","26,290","15,202","66,616",8282,THC,Yorkshire And The Humber
Thurso,"16,034","23,498",170,"39,702",8677,THS,Scotland
Thurston,"26,924","27,138","17,500","71,562",7356,TRS,East
Tilbury Town,"462,390","250,730","469,436","1,182,556",7462,TIL,East
Tile Hill,"130,170","234,596","314,100","678,866",1035,THL,West Midlands
Tilehurst,"103,920","180,440","287,898","572,258",3154,TLH,South East
Tipton,"69,748","143,214","151,536","364,498",1159,TIP,West Midlands
Tir-Phil,"13,194","1,364","7,344","21,902",4025,TIR,Wales - Cymru
Tisbury,"41,814","109,660","47,990","199,464",5798,TIS,South West
Tiverton Parkway,"62,292","407,652","40,442","510,386",3474,TVP,South West
Todmorden,"183,990","256,216","208,276","648,482",2677,TOD,Yorkshire And The Humber
Tolworth,"177,832","168,510","204,234","550,576",5573,TOL,London
Ton Pentre,"42,162","2,162","22,544","66,868",3897,TPN,Wales - Cymru
Tonbridge,"728,340","1,415,336","2,274,944","4,418,620",5229,TON,South East
Tondu,"29,746","2,220","19,086","51,052",4271,TDU,Wales - Cymru
Tonfanau,"1,548",610,,"2,158",4432,TNF,Wales - Cymru
Tonypandy,"57,178","3,226","33,082","93,486",3882,TNP,Wales - Cymru
Tooting,"331,776","285,994","427,362","1,045,132",5389,TOO,London
Topsham,"33,474","168,792","27,208","229,474",5758,TOP,South West
Torquay,"30,566","373,344","53,618","457,528",3434,TQY,South West
Torre,"43,310","125,924","120,882","290,116",3432,TRR,South West
Totnes,"66,792","558,284","99,962","725,038",3558,TOT,South West
Tottenham Hale,"3,560,252","3,681,358","2,003,882","9,245,492",6951,TOM,London
Totton,"81,398","92,150","83,006","256,554",5921,TTN,South East
Town Green,"85,968","251,510","97,646","435,124",2283,TWN,North West
Trafford Park,"22,536","10,762","15,922","49,220",2969,TRA,North West
Trefforest,"493,018","23,680","137,118","653,816",3887,TRF,Wales - Cymru
Trefforest Estate,"49,044","1,944","19,182","70,170",3886,TRE,Wales - Cymru
Trehafod,"22,870","1,224","10,566","34,660",3888,TRH,Wales - Cymru
Treherbert,"221,714","11,482","162,322","395,518",3889,TRB,Wales - Cymru
Treorchy,"62,084","3,240","67,566","132,890",3891,TRY,Wales - Cymru
Trimley,"12,368","12,642","6,112","31,122",7225,TRM,East
Tring,"246,588","313,354","258,916","818,858",1393,TRI,East
Troed-Y-Rhiw,"24,024",850,"11,140","36,014",4276,TRD,Wales - Cymru
Troon,"145,222","321,454","143,410","610,086",9562,TRN,Scotland
Trowbridge,"361,100","350,522","205,836","917,458",3348,TRO,South West
Truro,"103,760","862,682","244,920","1,211,362",3540,TRU,South West
Tulloch,"1,278",492,,"1,770",8837,TUL,Scotland
Tulse Hill,"732,500","823,468","833,286","2,389,254",5390,TUH,London
Tunbridge Wells,"589,540","1,400,618","1,634,988","3,625,146",5230,TBW,South East
Turkey Street,"326,464","460,258","119,276","905,998",6952,TUR,London
Twickenham,"1,572,592","2,124,916","1,293,722","4,991,230",5574,TWI,London
Twyford,"386,306","529,408","612,238","1,527,952",3155,TWY,South East
Ty Croes,"1,890","1,174",,"3,064",2439,TYC,Wales - Cymru
Ty Glas,"101,918","4,628","84,200","190,746",3817,TGS,Wales - Cymru
Tygwyn,862,200,,"1,062",4357,TYG,Wales - Cymru
Tyndrum Lower,"3,568","1,560",,"5,128",8728,TYL,Scotland
Tyseley,"76,458","54,428","164,420","295,306",4518,TYS,West Midlands
Tywyn,"58,024","24,098","19,604","101,726",4433,TYW,Wales - Cymru
Uckfield,"62,008","123,858","201,386","387,252",5334,UCK,South East
Uddingston,"241,476","334,668","287,378","863,522",9776,UDD,Scotland
Ulceby,"2,660","3,982",548,"7,190",6211,ULC,Yorkshire And The Humber
Ulleskelf,"5,846","5,070","2,720","13,636",8261,ULL,Yorkshire And The Humber
Ulverston,"63,612","202,888","56,780","323,280",2010,ULV,North West
Umberleigh,"1,438","24,238","6,626","32,302",5826,UMB,South West
Uphall,"207,650","221,994","148,176","577,820",9373,UHA,Scotland
Upholland,"17,254","9,336","5,660","32,250",2364,UPL,North West
Upminster,"2,212,056","2,426,178","1,203,378","5,841,612",7464,UPM,London
Upper Halliford,"29,066","21,132","67,678","117,876",5613,UPH,South East
Upper Holloway,"287,290","348,520","338,292","974,102",1524,UHL,London
Upper Tyndrum,"3,102","1,634",,"4,736",8838,UTY,Scotland
Upper Warlingham,"303,070","308,228","390,806","1,002,104",5391,UWL,South East
Upwey,"12,762","28,212","1,732","42,706",5967,UPW,South West
Urmston,"145,830","158,612","108,676","413,118",2938,URM,North West
Uttoxeter,"63,336","89,484","12,964","165,784",1342,UTT,West Midlands
Valley,"8,146","3,606","1,706","13,458",2440,VAL,Wales - Cymru
Vauxhall,"4,890,928","6,688,888","8,417,448","19,997,264",5597,VXH,London
Virginia Water,"222,520","228,026","157,268","607,814",5676,VIR,South East
Waddon,"210,502","238,016","236,518","685,036",5392,WDO,London
Wadhurst,"58,686","151,328","185,328","395,342",5231,WAD,South East
Wainfleet,"23,882","9,514","5,356","38,752",6268,WFL,East Midlands
Wakefield Kirkgate,"154,270","239,060","117,704","511,034",8584,WKK,Yorkshire And The Humber
Wakefield Westgate,"726,602","1,125,956","554,370","2,406,928",8591,WKF,Yorkshire And The Humber
Walkden,"123,368","109,196","141,724","374,288",2612,WKD,North West
Wallasey Grove Road,"200,376","278,156","200,618","679,150",2154,WLG,North West
Wallasey Village,"174,428","199,958","207,654","582,040",2265,WLV,North West
Wallington,"589,418","771,250","627,778","1,988,446",5394,WLT,London
Wallyford,"130,478","93,162","90,498","314,138",9365,WAF,Scotland
Walmer,"41,720","94,396","92,522","228,638",5041,WAM,South East
Walsall,"276,266","523,290","716,972","1,516,528",1216,WSL,West Midlands
Walsden,"20,074","30,104","49,024","99,202",2665,WDN,Yorkshire And The Humber
Waltham Cross,"443,016","505,500","309,992","1,258,508",6823,WLC,East
Walthamstow Central,"1,392,738","1,828,274","1,174,930","4,395,942",6953,WHC,London
Walton (Merseyside),"72,892","180,906","317,428","571,226",2251,WAO,North West
Walton-On-Thames,"773,412","756,756","1,192,636","2,722,804",5575,WAL,South East
Wanborough,"44,310","20,864","23,190","88,364",5639,WAN,South East
Wandsworth Common,"465,228","515,714","514,786","1,495,728",5395,WSW,London
Wandsworth Road,"223,324","244,508","235,506","703,338",5372,WWR,London
Wandsworth Town,"1,181,206","1,311,844","1,509,956","4,003,006",5576,WNT,London
Wanstead Park,"192,974","301,840","274,852","769,666",7408,WNP,London
Warblington,"10,042","9,666","8,220","27,928",5264,WBL,South East
Wargrave,"29,160","23,442","39,578","92,180",3158,WGV,South East
Warminster,"109,316","196,716","49,348","355,380",5505,WMN,South West
Warnham,"5,164","3,280","4,432","12,876",5316,WNH,South East
Warrington Bank Quay,"479,688","801,454","199,924","1,481,066",2384,WBQ,North West
Warrington Central,"469,778","784,892","195,794","1,450,464",2390,WAC,North West
Warwick,"190,950","274,194","166,550","631,694",4600,WRW,West Midlands
Warwick Parkway,"144,934","395,650","70,982","611,566",8530,WRP,West Midlands
Water Orton,"37,172","1,854","23,898","62,924",1121,WTO,West Midlands
Waterbeach,"104,744","147,236","125,680","377,660",7079,WBC,East
Wateringbury,"14,434","22,038","19,966","56,438",5241,WTR,South East
Waterloo (Merseyside),"328,880","1,062,088","541,678","1,932,646",2133,WLO,North West
Watford High Street,"251,310","959,856","86,852","1,298,018",1455,WFH,East
Watford Junction,"2,334,344","4,485,140","1,616,874","8,436,358",1402,WFJ,East
Watford North,"24,750","26,604","50,852","102,206",1403,WFN,East
Watlington,"32,182","72,214","33,970","138,366",7057,WTG,East
Watton-At-Stone,"39,854","36,316","57,112","133,282",6095,WAS,East
Waun-gron Park,"71,224","2,736","19,964","93,924",3796,WNG,Wales - Cymru
Wavertree Technology Park,"121,218","84,130","132,672","338,020",8589,WAV,North West
Weeley,"9,852","12,046","15,754","37,652",6859,WEE,East
Weeton,"30,106","32,962","19,292","82,360",8509,WET,Yorkshire And The Humber
Welham Green,"81,166","62,980","61,558","205,704",6073,WMG,East
Welling,"694,444","682,126","1,026,188","2,402,758",5128,WLI,London
Wellingborough,"116,232","334,790","466,378","917,400",1940,WEL,East Midlands
Welshpool,"101,166","55,190","9,368","165,724",4434,WLP,Wales - Cymru
Welwyn Garden City,"912,216","997,304","829,230","2,738,750",6183,WGC,East
Welwyn North,"175,894","180,622","211,098","567,614",6096,WLW,East
Wem,"49,100","40,492","12,594","102,186",1347,WEM,West Midlands
Wembley Central,"782,352","1,891,096","847,452","3,520,900",1423,WMB,London
Wembley Stadium,"144,850","366,714","102,058","613,622",1509,WCX,London
Wemyss Bay,"73,226","104,440","24,418","202,084",9673,WMS,Scotland
Wendover,"124,066","136,504","224,418","484,988",1466,WND,South East
Wennington,"1,234","4,132",32,"5,398",2681,WNN,North West
West Allerton,"23,732","15,726","15,614","55,072",2266,WSA,North West
West Brompton,"1,303,084","1,943,414","1,270,494","4,516,992",8875,WBP,London
West Byfleet,"344,698","355,066","579,498","1,279,262",5684,WBY,South East
West Calder,"44,382","51,574","33,114","129,070",9250,WCL,Scotland
West Croydon,"1,341,466","2,163,292","1,551,684","5,056,442",5411,WCY,London
West Drayton,"768,614","1,080,268","531,050","2,379,932",3174,WDT,London
West Dulwich,"362,610","392,214","298,576","1,053,400",5086,WDU,London
West Ealing,"404,612","410,108","367,342","1,182,062",3188,WEA,London
West Ham,"3,279,446","4,170,044","2,731,680","10,181,170",7474,WEH,London
West Hampstead,"1,087,400","1,653,722","1,303,236","4,044,358",1421,WHD,London
West Hampstead Thameslink,"1,222,576","1,402,992","1,361,674","3,987,242",1525,WHP,London
West Horndon,"179,714","64,988","161,580","406,282",7466,WHR,East
West Kilbride,"45,796","91,234","34,416","171,446",9564,WKB,Scotland
West Kirby,"221,090","930,682","227,912","1,379,684",2201,WKI,North West
West Malling,"179,574","313,254","352,088","844,916",5129,WMA,South East
West Norwood,"539,548","740,046","692,826","1,972,420",5438,WNW,London
West Ruislip,"95,306","59,498","26,758","181,562",3059,WRU,London
West Runton,"13,832","11,040","1,204","26,076",7329,WRN,East
West St Leonards,"23,782","47,074","46,146","117,002",5242,WLD,South East
West Sutton,"126,446","101,412","106,674","334,532",5293,WSU,London
West Wickham,"311,402","285,166","263,120","859,688",5054,WWI,London
West Worthing,"129,478","356,730","273,470","759,678",5278,WWO,South East
Westbury,"181,192","299,856","76,708","557,756",5712,WSB,South West
Westcliff,"482,390","359,138","351,188","1,192,716",7476,WCF,East
Westcombe Park,"364,952","330,180","367,744","1,062,876",5151,WCB,London
Westenhanger,"16,788","20,138","43,242","80,168",5030,WHA,South East
Wester Hailes,"20,378","12,790","12,118","45,286",9231,WTA,Scotland
Westerfield,"4,756","4,294","2,234","11,284",7226,WFI,East
Westerton,"169,162","379,606","226,006","774,774",9998,WES,Scotland
Westgate-On-Sea,"29,846","56,942","63,220","150,008",5195,WGA,South East
Westhoughton,"63,446","79,570","56,418","199,434",2619,WHG,North West
Weston Milton,"36,220","32,624","10,216","79,060",3388,WNM,South West
Weston-Super-Mare,"259,040","653,384","247,140","1,159,564",3391,WSM,South West
Wetheral,"10,788","26,994","1,232","39,014",7572,WRL,North West
Weybridge,"844,628","590,762","791,294","2,226,684",5577,WYB,South East
Weymouth,"106,746","543,518","21,480","671,744",5965,WEY,South West
Whaley Bridge,"38,448","66,340","38,450","143,238",2772,WBR,East Midlands
Whatstandwell,"8,216","15,862","2,974","27,052",1585,WTS,East Midlands
Whifflet,"72,306","125,390","66,172","263,868",9753,WFF,Scotland
Whimple,"13,022","28,436","8,308","49,766",5759,WHM,South West
Whinhill,"9,842","22,582","8,188","40,612",9665,WNL,Scotland
Whiston,"62,316","74,952","82,308","219,576",2161,WHN,North West
Whitby,"16,754","77,722","40,762","135,238",8184,WTB,Yorkshire And The Humber
Whitchurch (Hampshire),"41,438","72,228","155,306","268,972",5527,WCH,South East
White Hart Lane,"549,052","1,050,626","518,906","2,118,584",6956,WHL,London
White Notley,"2,762","3,044","4,940","10,746",6846,WNY,East
Whitecraigs,"108,024","139,336","90,914","338,274",9777,WCR,Scotland
Whitehaven,"69,282","171,676","29,442","270,400",2048,WTH,North West
Whitland,"29,386","10,314","2,458","42,158",4111,WTL,Wales - Cymru
Whitley Bridge,530,32,,562,8130,WBD,Yorkshire And The Humber
Whitstable,"117,632","470,360","354,000","941,992",5196,WHI,South East
Whittlesea,"16,976","6,908","11,346","35,230",7187,WLE,East
Whyteleafe,"94,666","115,400","87,010","297,076",5396,WHY,South East
Whyteleafe South,"45,458","45,096","42,166","132,720",5439,WHS,South East
Wick,"7,500","8,994",170,"16,664",8680,WCK,Scotland
Wickford,"518,716","375,944","1,190,732","2,085,392",6891,WIC,East
Wickham Market,"14,346","33,966","6,954","55,266",7227,WCM,East
Widdrington,"1,356",122,"2,158","3,636",7695,WDD,North East
Widnes,"183,832","204,950","68,178","456,960",2391,WID,North West
Widney Manor,"74,144","122,366","268,402","464,912",4528,WMR,West Midlands
Wigan North Western,"381,784","812,386","409,842","1,604,012",2363,WGN,North West
Wigan Wallgate,"351,866","748,726","377,724","1,478,316",2406,WGW,North West
Wigton,"19,460","37,524","10,092","67,076",2098,WGT,North West
Wildmill,"13,012","4,738","10,376","28,126",3965,WMI,Wales - Cymru
Willesden Junction,"1,805,176","2,672,754","1,541,430","6,019,360",1457,WIJ,London
Williamwood,"74,148","107,552","91,228","272,928",9781,WLM,Scotland
Willington,"21,780","12,894","4,112","38,786",1905,WIL,East Midlands
Wilmcote,"8,190","12,468","2,760","23,418",4568,WMC,West Midlands
Wilmslow,"562,042","619,308","380,072","1,561,422",2774,WML,North West
Wimbledon,"4,889,694","6,654,700","5,737,232","17,281,626",5578,WIM,London
Wimbledon Chase,"124,612","91,320","163,220","379,152",5612,WBO,London
Winchelsea,"1,260","6,042","2,386","9,688",5042,WSE,South East
Winchester,"1,018,352","1,898,022","1,955,620","4,871,994",5924,WIN,South East
Winchfield,"65,106","88,142","192,318","345,566",5528,WNF,South East
Winchmore Hill,"576,144","549,620","487,412","1,613,176",6024,WIH,London
Windermere,"31,946","340,062","33,626","405,634",1978,WDM,North West
Winnersh,"135,184","146,332","211,472","492,988",5697,WNS,South East
Winnersh Triangle,"143,010","94,398","121,814","359,222",5698,WTI,South East
Winsford,"68,930","123,614","13,948","206,492",2269,WSF,North West
Wishaw,"139,528","217,852","163,184","520,564",9694,WSH,Scotland
Witham,"369,664","522,268","1,407,410","2,299,342",6844,WTM,East
Witley,"77,450","50,320","138,120","265,890",5640,WTY,South East
Wivelsfield,"89,046","163,170","208,340","460,556",5341,WVF,South East
Wivenhoe,"49,264","168,296","185,746","403,306",6860,WIV,East
Woburn Sands,"9,830","18,756","18,118","46,704",1539,WOB,South East
Woking,"2,280,934","2,368,344","2,702,958","7,352,236",5685,WOK,South East
Wokingham,"733,760","908,558","718,154","2,360,472",5696,WKM,South East
Woldingham,"55,660","84,594","180,538","320,792",5440,WOH,South East
Wolverhampton,"1,027,450","2,654,412","1,440,958","5,122,820",1218,WVH,West Midlands
Wolverton,"71,140","114,240","266,634","452,014",1364,WOL,South East
Wombwell,"85,928","64,260","56,144","206,332",6688,WOM,Yorkshire And The Humber
Wood End,"4,174","4,222","4,566","12,962",4536,WDE,West Midlands
Wood Street,"541,706","725,478","305,984","1,573,168",6954,WST,London
Woodbridge,"40,432","142,128","26,612","209,172",7228,WDB,East
Woodgrange Park,"155,238","237,940","236,152","629,330",7467,WGR,London
Woodhall,"13,488","19,376","10,132","42,996",9639,WDL,Scotland
Woodhouse,"16,452","9,634","11,190","37,276",6732,WDH,Yorkshire And The Humber
Woodlesford,"133,666","66,736","108,840","309,242",8578,WDS,Yorkshire And The Humber
Woodley,"38,552","23,948","25,002","87,502",2835,WLY,North West
Woodmansterne,"77,336","74,972","103,534","255,842",5441,WME,London
Woodsmoor,"87,074","85,360","129,770","302,204",2773,WSR,North West
Wool,"39,746","103,032","14,552","157,330",5960,WOO,South West
Woolston,"50,200","42,174","44,784","137,158",5925,WLS,South East
Woolwich Arsenal,"1,205,454","1,625,454","1,556,518","4,387,426",5152,WWA,London
Woolwich Dockyard,"118,378","157,324","256,450","532,152",5153,WWD,London
Wootton Wawen,"4,588","5,524","7,396","17,508",4540,WWW,West Midlands
Worcester Foregate Street,"647,830","732,684","810,468","2,190,982",4893,WOF,West Midlands
Worcester Park,"641,750","650,154","806,478","2,098,382",5579,WCP,London
Worcester Shrub Hill,"195,338","220,922","244,378","660,638",4891,WOS,West Midlands
Workington,"74,044","125,922","37,190","237,156",2040,WKG,North West
Worksop,"147,776","260,326","66,728","474,830",6574,WRK,East Midlands
Worle,"131,920","156,304","40,374","328,598",3390,WOR,South West
Worplesdon,"50,942","24,924","112,434","188,300",5686,WPL,South East
Worstead,"9,316","9,124","6,964","25,404",7326,WRT,East
Worthing,"444,776","1,243,170","654,248","2,342,194",5279,WRH,South East
Wrabness,"4,314","8,746","15,996","29,056",6907,WRB,East
Wraysbury,"35,738","30,322","30,210","96,270",5673,WRY,South East
Wrenbury,"9,236","2,806",552,"12,594",1350,WRE,North West
Wressle,138,228,500,866,8123,WRS,Yorkshire And The Humber
Wrexham Central,"56,356","13,378","3,750","73,484",4486,WXC,Wales - Cymru
Wrexham General,"254,372","221,310","26,118","501,800",4487,WRX,Wales - Cymru
Wye,"54,004","88,640","115,838","258,482",5031,WYE,South East
Wylam,"22,374","63,998","21,482","107,854",7514,WYM,North East
Wylde Green,"125,386","209,318","333,518","668,222",1138,WYL,West Midlands
Wymondham,"53,278","105,878","36,880","196,036",7383,WMD,East
Wythall,"16,488","26,318","25,906","68,712",4532,WYT,West Midlands
Yalding,"9,510","14,014","13,592","37,116",5232,YAL,South East
Yardley Wood,"130,832","170,338","231,540","532,710",4537,YRD,West Midlands
Yarm,"33,654","89,080","19,866","142,600",7917,YRM,North East
Yate,"142,142","129,448","70,210","341,800",3380,YAE,South West
Yatton,"160,608","200,096","139,612","500,316",3392,YAT,South West
Yeoford,"2,690","12,338","2,208","17,236",5827,YEO,South West
Yeovil Junction,"31,586","145,024","12,618","189,228",5838,YVJ,South West
Yeovil Pen Mill,"40,202","100,342","3,188","143,732",5856,YVP,South West
Yetminster,"2,456","4,222",994,"7,672",5857,YET,South West
Ynyswen,"7,688",438,"3,084","11,210",3818,YNW,Wales - Cymru
Yoker,"50,872","88,798","35,510","175,180",9990,YOK,Scotland
York,"1,124,636","7,853,418","1,111,252","10,089,306",8263,YRK,Yorkshire And The Humber
Yorton,"5,232","1,244","1,068","7,544",1351,YRT,West Midlands
Ystrad Mynach,"172,690","16,540","137,968","327,198",4026,YSM,Wales - Cymru
Ystrad Rhondda,"32,988","2,188","9,868","45,044",3871,YSR,Wales - Cymru
